User_ID,Profile_ID,Profile_Type,Age_Group,Gender,Country,Region,City,Language,Interface_Language,Subscription_Plan,Monthly_Fee_USD,Signup_Date,Last_Payment_Date,Payment_Method,Account_Age_Days,Is_Free_Trial,Trial_Converted,Profiles_Count,Simultaneous_Streams_Allowed,Content_ID,Title,Content_Type,Genre,Original_Language,Content_Origin,Release_Year,Age_Rating,Season_Count,Episode_Count,Watch_Date,Day_of_Week,Watch_Start_Hour,Watch_Duration_Min,Content_Duration_Min,Completion_Rate_Pct,Watch_Status,Rewatched,Subtitles_Used,Audio_Language,Rating_Given,Thumbs_Up_Count,Thumbs_Down_Count,Added_To_Watchlist,Shared_Content,Downloaded_Offline,Notification_Pref,Autoplay_Enabled,Skip_Intro_Used,Skip_Recap_Used,Device_Type,Platform,Stream_Quality,Audio_Quality,Buffering_Events,Avg_Bitrate_Mbps,Data_Used_GB,Connection_Type,HDR_Enabled,Dolby_Enabled,Director,Lead_Actor,Content_Mood,IMDB_Rating,Rotten_Tomatoes_Score,Netflix_Score,Global_Rank,Country_Rank,Views_First_Week_M,Total_Views_M,Segment,Churn_Risk,Satisfaction,NPS_Score,Days_Since_Last_Watch,Avg_Weekly_Watch_Hours,Monthly_Sessions,Content_Explored_Count,Search_Count,Recommendation_Clicked,Revenue_USD,Discount_Applied,Discount_Amount_USD,Ad_Revenue_USD,Affiliate_Revenue_USD,LTV_USD,Cost_To_Serve_USD,Gross_Margin_USD,Refund_Issued,Refund_Amount_USD,Referral_Source,Campaign_ID,Promo_Code_Used,Promo_Code,Cancel_Reason,Reactivated,Reactivation_Date,Support_Tickets,Avg_Resolution_Hours,Fiscal_Quarter
USR436055,PRF918551,Shared,45-54,Prefer Not to Say,Spain,North America,Houston,English,Hindi,Basic,2.4,2018-08-01,2024-05-04,PayPal,2103,No,Yes,2,1,CNT861785,Ozark,Talk Show,Sci-Fi,German,Licensed,2018,U/A 16+,1,1,2023-04-12,Wednesday,5,75,119,63.0,In Progress,No,Never,Korean,3.5,383,16,No,No,Yes,All,No,No,Yes,Tablet,Android,4K HDR,Stereo,1,12.2,1.91,Broadband,Yes,Yes,Shonda Rhimes,Phoebe Dynevor,Thought-Provoking,7.4,91,64,38,43,19.9,116.1,Power User,High,Dissatisfied,66,25,39.5,22,78,34,No,0.71,Yes,3.05,0.49,0.75,141.6,2.06,-1.35,Yes,2.16,Google Search,CMP996929,Yes,NF8075,Too Expensive,No,Not Applicable,3,24.8,FY2023-Q2
USR669141,PRF679761,Adult,55+,Non-Binary,France,Latin America,Lima,Korean,Japanese,Premium,7.82,2018-10-12,2024-02-16,Net Banking,1953,No,Yes,3,4,CNT710008,Narcos,Series,Horror,French,Co-Production,2019,U/A 7+,7,56,2024-08-31,Saturday,16,45,78,57.7,In Progress,Yes,Never,French,4.7,326,31,Yes,No,Yes,None,No,No,Yes,Tablet,Fire TV,1080p,Dolby Atmos,5,13.18,1.24,3G,No,Yes,Martin Scorsese,Lily Collins,Dark,6.5,55,96,49,23,145.9,456.8,Binge Watcher,Low,Dissatisfied,40,12,0.6,13,66,31,No,1.33,No,0,1.2,0.67,140.76,2.42,-1.09,Yes,6.47,Partner Deal,CMP711931,Yes,NF6922,Not Applicable,No,Not Applicable,2,24.8,FY2024-Q3
USR259072,PRF124069,Teen,13-17,Non-Binary,Spain,Latin America,Mexico City,Korean,Hindi,Premium,7.82,2022-01-16,2024-09-07,Net Banking,965,Yes,No,4,4,CNT313008,Mirzapur,Anime,Comedy,Spanish,Co-Production,2017,A,1,8,2023-02-25,Saturday,1,22,37,59.5,In Progress,Yes,Always,Hindi,1.4,292,94,No,No,Yes,All,Yes,No,Yes,Mobile,Fire TV,Dolby Vision,Stereo,10,14.38,0.66,4G,Yes,No,Ryan Murphy,Millie Bobby Brown,Light-Hearted,7.4,48,66,191,44,64.1,117.9,Re-Activated,High,Dissatisfied,48,27,24.2,25,115,13,Yes,0.64,No,0,1.95,0.72,187.68,1.57,-0.93,Yes,2.5,Social Media,CMP988439,No,None,Content Not Interesting,No,Not Applicable,0,19.9,FY2023-Q1
USR461951,PRF476984,Shared,55+,Prefer Not to Say,South Korea,Latin America,Bogotá,English,French,Mobile,1.8,2021-01-26,2024-05-19,Net Banking,1209,Yes,No,4,1,CNT859356,Marriage Story,Anime,Romance,English,Licensed,2022,U/A 16+,5,50,2024-02-02,Friday,14,57,175,32.6,In Progress,Yes,Sometimes,French,2.5,178,29,No,No,No,Recommendations Only,Yes,Yes,Yes,Gaming Console,Tizen,480p,Surround 5.1,6,7.22,0.86,5G,Yes,Yes,Ryan Murphy,Nawazuddin Siddiqui,Intense,8.2,78,84,44,26,31.9,133.0,New User,Low,Neutral,-80,16,37.3,29,39,18,Yes,0.43,Yes,2.21,1.76,0.96,88.2,2.84,-2.41,Yes,1.52,Email Campaign,CMP557067,Yes,NF7371,Temporary Pause,Yes,2024-04-08,2,41.9,FY2024-Q1
USR591852,PRF263482,Adult,25-34,Female,Brazil,Europe,Paris,Korean,Japanese,Basic,2.4,2016-01-13,2024-11-13,Gift Card,3227,Yes,Yes,3,1,CNT974805,Narcos,Talk Show,Documentary,Spanish,Licensed,2018,A,1,1,2023-01-18,Wednesday,6,24,174,13.8,Dropped,No,Sometimes,Korean,1.3,232,22,Yes,Yes,Yes,None,Yes,Yes,No,Mobile,Android,1080p,Surround 5.1,5,18.22,0.91,Broadband,No,No,Jenji Kohan,Omar Sy,Romantic,5.5,92,71,137,8,117.1,726.5,Churned,Very High,Very Dissatisfied,-10,25,24.4,46,192,25,No,0.27,Yes,1.61,0.02,0.86,132.0,1.18,-0.91,Yes,1.7,Partner Deal,CMP527481,Yes,NF3736,Too Expensive,Yes,2024-02-08,1,24.4,FY2023-Q1
USR771112,PRF206204,Kids,18-24,Non-Binary,USA,Latin America,Mexico City,Japanese,English,Standard,6.01,2018-05-07,2024-02-29,UPI,2124,No,Yes,4,2,CNT587681,Mirzapur,Stand-Up,Romance,English,Licensed,2020,U/A 16+,1,1,2024-05-13,Monday,6,11,24,45.8,In Progress,Yes,Never,French,2.7,181,65,No,Yes,No,All,No,No,Yes,Laptop,Web,480p,Stereo,4,10.21,0.23,4G,No,Yes,Shonda Rhimes,Omar Sy,Light-Hearted,7.9,49,88,152,49,112.6,790.1,Re-Activated,High,Very Satisfied,14,12,13.7,40,118,22,No,0.67,Yes,4.57,0.51,0.4,306.51,1.66,-0.99,Yes,3.32,Google Search,CMP485841,Yes,NF5020,Content Not Interesting,No,Not Applicable,0,38.6,FY2024-Q2
USR183854,PRF801934,Adult,35-44,Prefer Not to Say,Germany,Middle East,Dubai,Japanese,Portuguese,Mobile,1.8,2016-09-20,2024-07-12,PayPal,2852,No,Yes,4,1,CNT490192,Don't Look Up,Stand-Up,Thriller,Spanish,Licensed,2018,U/A 13+,1,1,2023-04-06,Thursday,19,40,118,33.9,In Progress,No,Never,Japanese,2.6,269,19,No,Yes,Yes,All,No,No,No,Laptop,webOS,4K HDR,Dolby Atmos,2,10.96,0.91,3G,Yes,No,Martin Scorsese,Álvaro Morte,Intense,5.2,59,60,35,13,63.3,199.2,Churned,Medium,Satisfied,-37,14,36.3,60,26,44,No,0.37,Yes,0.5,0.13,0.86,39.6,2.32,-1.95,Yes,1.18,App Store,CMP878592,No,None,Too Expensive,Yes,2024-11-19,3,20.4,FY2023-Q2
USR196799,PRF932138,Shared,18-24,Female,India,Asia Pacific,Sydney,English,English,Mobile,1.8,2023-09-10,2024-06-09,Net Banking,273,Yes,No,4,1,CNT286198,Roma,Reality Show,Thriller,Portuguese,Netflix Original,2022,U/A 7+,1,1,2023-02-01,Wednesday,10,20,114,17.5,Dropped,No,Sometimes,Japanese,2.2,341,73,Yes,Yes,Yes,Recommendations Only,No,Yes,Yes,Gaming Console,iOS,480p,Dolby Atmos,4,6.46,0.27,WiFi,Yes,Yes,Scott Stuber,Shefali Shah,Funny,7.2,71,85,151,14,61.4,535.4,New User,High,Very Dissatisfied,-26,19,33.6,5,157,18,Yes,0.46,No,0,0.32,0.33,54.0,2.63,-2.17,Yes,1.07,Social Media,CMP584795,No,None,Technical Issues,Yes,2023-06-03,4,41.0,FY2023-Q1
USR319961,PRF596215,Shared,35-44,Male,India,Europe,Rome,Japanese,Hindi,Mobile,1.8,2019-05-31,2024-06-22,Net Banking,1849,Yes,No,4,1,CNT300790,Sacred Games,Stand-Up,Horror,Portuguese,Licensed,2021,U,1,1,2023-08-29,Tuesday,9,31,103,30.1,In Progress,Yes,Always,French,2.0,199,23,No,No,No,None,No,No,Yes,Laptop,Roku,1080p,Dolby Atmos,1,24.96,1.61,Fiber,Yes,Yes,David Fincher,Claire Foy,Romantic,5.7,49,62,21,4,88.6,221.6,New User,Very High,Neutral,-63,1,35.4,16,132,38,No,0.19,Yes,1.77,0.67,0.32,37.8,2.3,-2.11,No,0,Google Search,CMP312080,Yes,NF5956,Not Applicable,No,Not Applicable,5,9.1,FY2023-Q3
USR738331,PRF699678,Shared,55+,Female,Japan,North America,New York,Japanese,Japanese,Standard,6.01,2015-01-12,2024-02-23,Gift Card,3329,No,Yes,5,2,CNT333727,Ozark,Documentary,Thriller,Japanese,Licensed,2023,U/A 13+,1,1,2023-10-08,Sunday,16,118,120,98.3,Completed,No,Never,English,3.1,418,29,No,No,No,All,Yes,Yes,Yes,Tablet,Tizen,4K HDR,Stereo,0,11.65,2.86,3G,Yes,Yes,Martin Scorsese,Omar Sy,Romantic,7.7,99,99,51,28,115.7,892.7,New User,High,Very Dissatisfied,69,1,20.1,38,55,34,No,1.43,No,0,1.08,0.76,48.08,1.21,0.22,Yes,3.04,Email Campaign,CMP221500,No,None,Technical Issues,Yes,2024-04-30,1,44.5,FY2023-Q4
